gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge,Persona_Cluster
0,1,0,0,0.1808331521338431,1,2,1,2,2,0,0,2,2,0,1,0,1.3867910869521407,0.7712591076716149,1.5517802616144964,1,0,0
1,1,1,0,-0.3081596276528093,1,2,1,2,0,0,0,0,2,1,1,2,0.7988677375345927,-0.0546674894772413,0.7988855805926908,0,0,0
0,0,0,0,-1.1231475939638966,1,2,0,0,0,0,0,0,0,0,1,3,-0.4782877870475943,-0.901777326120896,-0.5783941762916729,0,0,1
0,0,1,0,1.607062093178246,1,2,2,1,1,1,1,1,1,2,0,0,-1.3070271976672452,-0.1823162843167481,-1.0957040711822013,0,0,0
1,0,0,1,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,2,0.220909190649546,-0.9801377327997876,-0.7692751660517657,0,0,1
1,0,0,0,-1.2861451872261145,1,0,1,0,0,0,0,0,2,0,0,2,0.5148708653583197,-0.9762482790751202,-0.6244783009623238,0,0,1
1,0,0,0,0.832823525182713,1,0,2,1,1,1,1,1,1,2,0,1,-1.5113056495835118,-0.5499465713997143,-1.3049841787419572,0,0,0
0,0,1,1,0.3438307453960605,0,1,0,2,0,2,0,0,0,1,0,1,-0.9831711153609688,-0.3908964806700962,-0.8411477019920456,0,0,0
1,0,0,1,-0.4304078225994724,1,2,1,0,2,0,0,2,0,0,1,1,0.8005285379566761,-0.1548923394106189,0.8318843710967015,0,0,1
1,0,1,0,-1.0008993990172337,1,0,2,1,1,1,1,1,1,0,1,0,-1.5096448491614285,-0.9408037092565412,-1.3556433874528897,0,0,0
0,0,0,0,1.4848138982315828,1,2,0,2,0,2,2,2,2,2,1,1,0.675968506300416,1.5801995594579406,0.8152629897203957,0,0,0
0,0,0,0,0.0993343555027343,1,0,2,1,1,1,1,1,1,1,0,3,-1.4581600360768407,-0.6859675801889289,-1.268019923582066,0,0,0
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,2,0,1,2,-0.3171901461054978,-0.9872574108042635,-1.0343270546900665,0,0,1
1,0,1,0,-0.9194006023861248,1,2,1,0,0,0,0,2,0,0,1,2,0.6842725084108333,-0.6539510034836162,0.4794583530631908,0,0,1
0,0,0,0,-0.8786512040705705,1,0,0,0,0,0,0,2,2,0,1,2,-0.0032988663317221,-0.6969107889735863,0.0111553949387861,0,0,0
0,0,0,0,1.0773199150760393,1,0,1,0,0,2,0,2,2,2,0,2,1.023075794515861,1.473865850002204,1.142779708375086,1,0,1
0,0,1,1,0.955071720129376,1,2,0,2,0,0,0,2,0,1,0,0,0.0066659362007785,0.531914870558186,0.0746914958160741,0,0,0
0,0,0,1,0.3438307453960605,1,0,2,1,1,1,1,1,1,1,1,1,-1.4863936432522598,-0.6314712794139286,-1.267630370541739,0,0,0
0,0,0,0,-1.163896992279451,1,0,1,0,2,0,0,0,0,0,1,0,0.3869892328578929,-0.8650142974125994,0.2416850931433326,0,0,1
0,0,1,1,0.0993343555027343,1,2,2,1,1,1,1,1,1,2,1,1,-1.3153311997776624,-0.5942028414645735,-1.0782296823348878,0,0,0
0,0,0,0,1.0365705167604848,1,2,1,2,2,2,0,2,2,1,1,2,1.42000709539381,1.7715299186708149,1.570699299436073,1,0,1
1,0,0,1,-0.5526560175461356,1,2,2,1,1,1,1,1,1,0,1,1,-1.3585120107518325,-0.8186045444945346,-1.222972009998684,0,0,0
0,1,1,0,0.955071720129376,1,2,1,2,2,2,2,0,0,1,0,2,1.0180933932496108,1.3931322173218206,1.1996550673465354,1,0,0
1,1,0,0,-0.0229138394439287,1,2,1,0,0,2,0,0,0,0,1,1,0.5348004704233212,0.1394975563485261,0.6556638173767938,0,0,0
0,1,0,0,-1.2046463905950056,1,0,1,0,0,2,0,0,0,0,0,2,0.2939844092212182,-0.9253118173023578,-0.3348845707834397,0,0,1
0,0,0,1,-0.6341548141772443,1,2,1,0,2,2,2,0,0,0,1,1,0.920106168346686,-0.3274126851301867,0.8886625735787563,1,0,1
0,1,1,0,-1.2453957889105598,1,0,0,0,2,0,0,0,0,0,0,1,-0.4932349908463456,-0.961042053213709,-0.6861055919420109,0,0,1
0,0,1,1,-0.0636632377594831,1,2,1,0,2,0,0,0,2,0,1,2,0.8686213552620987,0.3048323011191319,1.1215203381405556,1,0,0
0,1,0,0,0.5475777369738324,1,0,1,0,2,2,0,2,0,1,1,0,0.8736037565283489,0.8018473539130668,0.9313003970969002,1,0,0
0,1,0,0,-0.5119066192305812,1,2,1,0,0,0,0,0,2,0,1,1,0.6909157100991673,-0.2524143486200753,0.7502543783506727,0,0,1
1,1,0,0,-1.2046463905950056,1,2,1,0,0,0,0,2,2,0,1,2,0.9915205864962752,-0.8640694018749684,0.8050839687766587,1,1,1
1,1,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,0,0,1,2,-0.6626366338988594,-0.6729587858103805,-0.5406724568867021,0,0,0
0,0,0,1,-0.7971524074394618,1,2,1,0,2,2,0,2,2,1,1,1,1.3004294650038004,-0.4406902780717701,1.0948529978236894,1,0,1
0,0,1,0,-1.2453957889105598,0,1,0,0,0,0,0,0,2,0,1,2,-0.9931359178934696,-0.981412243059848,-1.1916675276780289,0,0,1
1,0,1,1,-0.8786512040705705,1,0,0,0,0,2,0,2,0,0,1,0,-0.1776829106504866,-0.7113479138159956,-0.0784223266843433,0,0,0
0,0,0,0,0.3438307453960605,1,0,0,0,0,0,2,0,0,1,0,0,-0.4965565916905126,-0.1198872558886127,-0.3607119373571014,0,0,0
0,0,1,0,-0.4711572209150268,0,1,0,2,0,0,0,0,0,0,0,2,-1.2123615736084874,-0.7350362252012579,-1.0054717985756834,0,0,0
0,1,0,0,0.3438307453960605,1,2,1,2,2,2,0,2,2,0,1,2,1.6010343414009085,1.049344061827917,1.7120608349173454,1,0,0
1,0,0,1,0.2623319487649518,0,1,0,2,0,0,2,2,0,1,0,0,-0.6626366338988594,-0.2246827633063452,-0.4767364148880118,0,0,0
1,0,1,1,-0.9194006023861248,1,0,0,0,0,2,0,2,0,0,0,3,-0.1594141060075683,-0.7639763978305625,-0.2652749838683306,0,0,0
0,0,1,0,-1.2453957889105598,1,0,1,2,0,0,0,0,0,0,1,2,0.3122532138641368,-0.9503625362069952,-0.4210537033037103,0,0,1
0,1,1,0,-1.2861451872261145,1,0,1,0,2,0,0,0,0,0,1,3,0.3786852307474755,-0.978050172891068,-0.691559334506585,0,0,1
1,1,0,0,1.1995681100227022,1,2,1,0,2,2,2,2,2,1,1,0,1.5196551207188185,2.088223743981019,1.7219814523443329,1,0,1
0,0,1,1,0.7920741268671586,1,0,0,0,0,2,0,0,0,1,1,0,-0.4666621840930099,0.1357179741980019,-0.3297292405478705,0,0,0
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,2,0,2,0,0,3,-0.1444669022088172,-0.9250920741540716,-0.3307942638600092,0,0,0
1,1,1,0,0.6290765336049412,1,2,1,0,0,2,0,0,2,0,1,1,0.8652997544179315,0.909257804795406,0.977252499992486,1,0,1
1,0,1,1,1.4848138982315828,1,2,1,0,0,2,0,2,2,0,1,1,1.1443142253279543,2.0681172459128234,1.3342411321652663,1,0,1
0,1,1,0,0.9143223218138218,1,2,1,0,2,2,2,0,0,0,0,2,0.8453701493529301,1.205493543000156,1.0062686364533937,1,0,0
1,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,0,3,-1.5030016474730945,-1.0029470715919049,-1.618422883355951,0,0,1
1,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,0,3,-1.5146272504276788,-1.0031008917957052,-1.624149313048754,0,0,1
1,0,0,0,0.7105753302360499,0,1,0,2,0,0,2,0,0,1,1,3,-0.9831711153609688,-0.2430093418734219,-0.8194335572265397,0,0,0
0,0,1,0,0.5475777369738324,1,0,0,0,2,0,2,2,0,2,1,1,-0.0265500722408908,0.3110070835859768,0.1537243481720618,0,0,0
1,0,0,0,-1.2046463905950056,1,0,1,2,0,0,0,0,2,0,1,3,0.6992197122095847,-0.9040187062334162,0.0614661700969819,0,0,1
1,1,0,0,-0.1044126360750375,1,2,1,2,0,0,0,0,2,0,1,1,0.8470309497750135,0.1292135770087276,0.7985262831607071,1,0,0
0,0,1,1,1.5255632965471373,1,2,0,2,0,0,2,2,2,2,1,0,0.5181924662024865,1.388056150596407,0.5749379528835211,0,0,0
0,0,1,1,1.607062093178246,1,2,0,2,2,2,2,2,2,2,0,1,0.8221189434437615,1.8871807376138905,1.0150736024333809,0,0,0
1,0,1,1,1.4440644999160286,1,2,0,2,2,2,2,2,2,2,1,1,0.9034981641258516,1.7979430450948273,1.0901783613397693,1,0,0
1,0,1,1,0.8735729234982674,0,1,0,0,0,2,2,0,2,2,0,1,-0.6310814258792734,0.0537098312575578,-0.4993595306354221,0,0,0
1,0,0,0,0.5883271352893868,1,0,2,1,1,1,1,1,1,2,0,0,-1.4797504415639258,-0.597191348281267,-1.298697225507795,0,0,0
0,0,0,1,0.7105753302360499,1,0,1,0,0,0,0,0,0,2,0,1,0.1777283796753755,0.5413418516196677,0.3256598963023274,0,0,0
0,1,0,0,-1.0008993990172337,1,0,2,1,1,1,1,1,1,0,0,2,-1.5063232483172613,-0.9394193274223376,-1.344190528067284,0,0,0
1,0,1,0,-0.7564030091239073,1,2,0,0,0,0,2,2,0,0,1,1,0.0531683480191153,-0.5811500984563677,0.1952192064931613,0,0,0
0,0,1,0,-0.0229138394439287,1,0,1,0,2,0,0,0,2,0,0,0,0.6361092961704131,0.1248626626726589,0.6226438851221905,0,0,0
0,0,1,0,1.3218163049693654,1,0,0,0,0,0,2,2,0,2,1,1,-0.1727005093842362,0.6620247886584991,-0.053471454451417,0,0,0
0,0,0,0,1.4440644999160286,1,2,0,2,2,2,2,2,2,2,1,2,0.7689733299370907,1.6905325942124878,0.9742744758804728,0,0,0
0,0,1,0,1.5663126948626918,1,0,2,1,1,1,1,1,1,2,0,1,-1.5245920529601795,-0.408453958218171,-1.317808048411157,0,0,0
0,1,0,0,-1.041648797332788,1,0,1,2,0,0,0,0,0,0,0,0,0.3803460311695589,-0.7903016269952603,0.1183214363326669,0,0,0
0,0,0,0,-1.163896992279451,1,2,1,0,2,0,2,0,2,0,1,2,0.9466789751000216,-0.8524449893306235,0.4288575379595152,1,1,1
1,1,1,0,-0.5526560175461356,1,0,0,2,0,2,0,2,0,0,0,0,0.0465251463307818,-0.4464255742420422,0.1625785572441853,0,0,0
1,0,0,1,-0.1044126360750375,1,2,2,1,1,1,1,1,1,1,0,0,-1.316992000199746,-0.6937464876382636,-1.178068356702494,0,0,0
1,0,1,0,-0.0636632377594831,1,0,0,0,0,2,2,0,2,0,1,1,0.0465251463307818,-0.1239525041319091,0.123843350679298,0,0,0
0,0,1,0,-0.3489090259683637,1,2,1,0,0,2,0,0,0,0,1,3,0.486637258182901,-0.1639897057496714,0.582914857923604,0,0,0
0,0,1,1,1.5663126948626918,1,0,0,2,0,2,0,2,2,2,0,1,0.416883640455395,1.4382235113501678,0.5918653584291644,0,0,0
1,0,1,1,-0.6341548141772443,1,2,2,1,1,1,1,1,1,2,1,3,-1.32363520188808,-0.8302948799833654,-1.1914857362592095,0,0,0
0,0,1,0,-0.715653610808353,1,0,1,0,0,2,0,2,0,0,1,2,0.6410916974366633,-0.436603055513645,0.7343216590013101,0,0,1
1,0,1,1,1.4440644999160286,1,0,0,2,2,2,2,0,0,2,0,1,-0.0780348853254785,0.9114772105930976,0.1336156274376682,0,0,0
0,0,1,1,-0.1859114327061462,1,0,1,0,0,0,0,2,2,1,1,0,0.8337445463983455,0.1305759845281025,0.990995470699894,1,0,0
0,0,0,0,1.2403175083382567,1,2,1,0,2,2,2,2,2,0,1,1,1.4897607131213155,2.06607363463376,1.6389697283727935,1,0,0
1,0,0,0,-0.8379018057550162,1,2,1,0,2,2,0,2,2,0,1,2,1.3851302865300572,-0.4605550586768507,1.2146495474097023,1,0,1
1,0,1,1,1.403315101600474,1,2,2,1,1,1,1,1,1,2,0,0,-1.3402432061089145,-0.2994613566681703,-1.1617762062983703,0,0,0
1,0,0,0,-1.2861451872261145,0,1,0,0,0,0,0,0,2,0,1,2,-0.9781887140947184,-0.9960031881060578,-1.3599154857951394,0,0,1
0,0,0,1,-1.2861451872261145,1,0,0,0,0,2,0,0,2,0,0,2,-0.1926301144492377,-0.9856093371921164,-0.972972450838608,0,0,1
0,0,1,0,1.2810669066538112,1,2,1,2,2,2,2,2,2,1,1,2,1.660823156595913,2.2388796464461005,1.781830383752231,1,0,0
1,0,0,0,0.4660789403427237,1,0,2,1,1,1,1,1,1,1,0,1,-1.5113056495835118,-0.6444361251628198,-1.3340102086134125,0,0,0
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,2,0,0,1,3,-0.3819613625667531,-0.98811440908258,-1.0662314486928248,0,0,1
0,1,0,0,0.0993343555027343,1,0,1,0,0,0,0,0,0,0,0,2,0.1843715813637094,0.0514904254598662,0.2572100803104868,0,0,1
1,0,1,1,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,2,1.6276071481542436,2.545201595157191,1.6862201274861384,1,0,0
1,0,0,0,-0.0229138394439287,1,2,1,0,2,0,0,0,0,0,1,0,0.5098884640920691,0.1293454228976994,0.6327580986055825,0,0,0
1,0,0,0,-0.5526560175461356,1,0,1,0,0,2,2,2,0,0,0,3,0.8287621451320953,-0.2722351805954987,0.8110558168848675,1,0,1
0,0,0,0,-1.041648797332788,1,0,1,0,0,2,0,0,0,0,1,2,0.3371652201953888,-0.780896620248607,0.2058540044940809,0,0,1
1,0,0,0,-0.3081596276528093,1,0,1,2,0,2,2,2,2,0,1,2,1.345271076400054,0.1688552409595747,1.4389871502101637,1,0,1
1,0,1,0,1.2403175083382567,1,2,0,0,2,0,2,0,2,2,0,3,0.0747587535062006,0.8492239766835911,0.2233145021734749,0,0,0
1,1,0,0,0.5475777369738324,1,0,1,2,0,0,0,0,2,0,0,2,0.6643429033458319,0.7328699796659998,0.822028282776487,0,0,1
0,0,0,1,-0.715653610808353,1,0,2,1,1,1,1,1,1,1,0,3,-1.5063232483172613,-0.8927019340966722,-1.3881386035668102,0,0,0
0,0,0,0,-1.041648797332788,1,0,0,0,0,0,2,2,0,0,1,3,-0.182665311916737,-0.8288226008898472,-0.2401939655060222,0,0,0
0,1,0,0,-0.8786512040705705,1,2,1,0,0,0,0,2,2,0,1,0,1.0014853890287765,-0.5731734221735753,0.7789060044667031,1,1,1
0,0,1,1,1.403315101600474,1,2,1,0,2,0,2,2,0,2,0,1,0.9666085801650228,1.7583673040884662,1.0914295140457595,1,0,0
1,0,1,1,0.5883271352893868,1,2,0,2,2,2,2,2,2,2,1,3,0.8470309497750135,0.8862287228550029,1.0023390201590978,1,0,0
1,0,0,0,-0.3489090259683637,1,0,0,0,2,0,0,0,0,0,1,3,-0.5081821946450967,-0.4762227451496634,-0.3469918792767943,0,0,0
1,0,1,0,0.9143223218138218,0,1,0,0,0,2,2,2,2,0,1,0,-0.3470845537030004,0.2972951111329123,-0.2012484002993582,0,0,0
0,0,0,0,-0.4304078225994724,1,0,1,0,0,0,0,2,2,0,0,2,0.8055109392229267,-0.1731529950332098,0.7727705440815573,0,0,1
1,0,1,0,1.607062093178246,1,2,1,0,2,0,0,2,2,2,1,2,1.142653424905871,2.190338384989658,1.3242783932040552,1,0,0
1,0,0,0,0.5475777369738324,0,1,0,2,0,0,0,0,0,1,1,0,-1.1376255546147314,-0.3570999844636646,-0.9046730279980058,0,0,0
0,1,1,0,1.3218163049693654,1,2,1,0,2,2,0,2,2,1,1,2,1.370183082731306,2.055899526868105,1.5189912653488715,1,0,1
0,0,0,0,-0.6341548141772443,1,2,2,1,1,1,1,1,1,0,0,3,-1.3352608048426642,-0.802761063503093,-1.0775934123690207,0,0,0
0,1,1,0,-0.6341548141772443,1,2,1,2,0,2,0,0,0,0,1,0,0.675968506300416,-0.3684607052300659,0.7188693884016834,0,0,0
1,0,0,0,-0.8786512040705705,1,0,2,1,1,1,1,1,1,2,0,3,-1.4814112419860093,-0.9099078226074888,-1.3104227720216295,0,0,0
1,0,0,0,1.2403175083382567,1,0,1,2,2,2,2,2,2,2,0,1,1.4681703076342307,2.0866415933133573,1.6628980238748623,1,0,0
1,0,0,0,0.3845801437116149,1,2,1,2,2,2,0,0,2,1,1,2,1.129367021529203,0.8774829455532083,1.3295088780688689,1,0,0
0,0,0,0,-0.8786512040705705,1,0,0,2,0,2,0,0,2,0,0,0,-0.0315324735071414,-0.6890659585797656,0.0598300473276097,0,0,0
0,0,1,0,1.1180693133915935,1,0,1,2,0,0,2,2,2,2,1,2,1.0695782063341983,1.4546602988419823,1.0687746569142114,1,0,0
1,0,0,0,-1.163896992279451,1,0,2,1,1,1,1,1,1,0,1,3,-1.5063232483172613,-0.9819396266157352,-1.4994767580225905,0,0,0
0,0,1,1,1.403315101600474,1,2,1,2,0,2,2,2,2,2,1,1,1.4532231038354797,2.1334249095835087,1.502096329158188,1,0,0
1,0,0,0,-0.0229138394439287,1,2,1,2,2,0,2,2,2,0,1,1,1.433293498770478,0.4970855815548087,1.4624706605887403,1,0,0
0,0,1,1,1.2810669066538112,1,2,1,2,0,0,2,0,0,0,1,0,0.7241317185408367,1.3296264474670825,0.7402997998894009,0,0,0
1,0,1,0,1.2403175083382567,1,0,0,2,2,0,2,2,0,1,0,1,0.1926755834741268,0.9435597102428964,0.3330625498127715,0,0,0
1,0,0,0,-1.0008993990172337,0,1,0,2,0,0,0,0,0,0,0,3,-1.1841279664330684,-0.9165001170560776,-1.1545820782389251,0,0,1
1,0,1,0,1.5663126948626918,1,0,0,2,0,2,2,2,2,2,1,2,0.5829636826637419,1.5517428217548657,0.7092571671316213,0,0,0
0,0,1,1,-0.9601500007016792,1,0,2,1,1,1,1,1,1,2,0,3,-1.4830720424080928,-0.9276410946741924,-1.316231007852901,0,0,0
0,0,1,0,0.8735729234982674,1,2,0,0,0,0,0,2,2,1,1,1,0.1710851779870419,0.6213503319107067,0.2690827126086386,0,0,0
1,0,1,0,1.158818711707148,1,2,1,0,2,2,2,2,2,0,1,2,1.6309287489984103,2.1228552641509384,1.8226599695569443,1,0,0
0,0,1,0,1.0773199150760393,1,0,2,1,1,1,1,1,1,1,0,3,-1.4830720424080928,-0.4547977881917499,-1.250567947375429,0,0,0
0,0,0,0,0.832823525182713,1,2,1,0,2,2,0,2,2,2,0,2,1.3469318768221374,1.4856440827503494,1.50172383497649,1,0,0
1,0,0,0,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,2,0.15115557292204,-0.98106065402259,-0.8036337442085826,0,0,1
0,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,0,1,1,-0.6958526423405288,-0.9227847710970656,-0.839083070878314,0,0,1
0,0,1,1,1.158818711707148,1,2,0,2,2,2,2,2,2,2,0,3,0.7673125295150067,1.417303963633313,0.9753594876375344,0,0,0
1,0,0,0,-0.8786512040705705,0,1,0,0,0,2,0,2,0,1,1,2,-0.7772318630226186,-0.8048046747821554,-0.6582915048626831,0,0,0
0,0,1,1,0.8735729234982674,1,2,0,2,2,2,2,2,2,2,0,1,0.8736037565283489,1.1704225365336638,1.0123881605777985,1,0,0
0,0,0,0,1.4848138982315828,1,2,0,2,2,0,2,0,0,2,1,3,0.0631331505516165,1.0002973911304167,0.1984447056670667,0,0,0
1,0,0,0,-0.6341548141772443,1,0,1,0,0,2,0,0,0,0,1,2,0.3869892328578929,-0.4343397010862962,0.4463640515917979,0,0,1
1,0,1,1,-1.2861451872261145,1,0,0,2,0,0,0,0,0,0,1,3,-0.5397374026646827,-0.9902019689913,-1.1439472802380055,0,0,1
0,1,1,0,0.7105753302360499,1,2,1,2,2,2,0,2,2,0,0,0,1.4532231038354797,1.375618688403403,1.5436410151647966,1,0,0
0,0,0,0,0.1808331521338431,1,0,2,1,1,1,1,1,1,2,0,3,-1.501340847051011,-0.6541927209467311,-1.2412104732909492,0,0,0
1,0,0,1,1.158818711707148,1,0,2,1,1,1,1,1,1,2,0,3,-1.5030016474730945,-0.5175564313423149,-1.3482251247172057,0,0,0
0,0,1,1,0.3438307453960605,1,0,0,0,2,0,2,0,2,1,1,0,0.0498467471749486,0.187555382878738,0.1843117213640133,0,0,0
0,1,0,0,0.4660789403427237,1,0,1,0,2,2,0,0,2,1,0,1,0.8021893383787599,0.7422530120978243,0.960379288302906,0,0,0
0,0,0,0,0.3438307453960605,0,1,0,0,2,0,0,0,2,0,1,2,-0.8187518735747054,-0.274234843244904,-0.6343339928825898,0,0,1
0,0,0,0,1.36256570328492,1,2,1,0,0,2,0,2,0,1,1,0,0.901837363703768,1.6502976237612677,1.0166016762036718,1,0,0
1,0,0,1,1.4848138982315828,1,2,0,2,2,2,2,2,0,2,1,1,0.479994056494567,1.4066683952562562,0.6306849681527892,0,0,0
0,1,1,0,0.7105753302360499,1,2,2,1,1,1,1,1,1,1,0,2,-1.3219744014659962,-0.4375259767364474,-1.103413140647774,0,0,0
0,0,0,1,-0.6749042124927986,1,0,2,1,1,1,1,1,1,1,1,0,-1.5179488512718458,-0.8532580389792829,-1.2479373186089875,0,0,0
1,0,1,0,0.7105753302360499,1,2,1,2,0,2,0,2,2,1,1,2,1.2937862633154666,1.2874577373109428,1.4149326906408484,1,0,0
0,0,1,0,-0.9194006023861248,1,0,0,0,0,2,0,2,2,0,1,1,0.0930275581491186,-0.7245764513428303,0.0014130275393422,0,0,0
0,0,1,0,-1.2861451872261145,1,0,1,0,0,0,0,2,0,0,1,0,0.4766724556503998,-0.9767536883161788,-0.6432937128101045,0,0,1
0,1,0,0,-1.2046463905950056,1,0,1,0,0,2,0,0,0,0,0,3,0.3338436193512216,-0.922455156374636,-0.2817105807788424,0,0,1
0,0,1,0,1.2810669066538112,1,2,1,0,2,0,2,2,2,2,1,0,1.3419494755558872,1.9745725876873488,1.4790721580597823,1,0,0
0,0,1,0,1.607062093178246,1,0,0,2,2,2,2,2,2,2,0,3,0.6676645041899987,1.693587023973667,0.8176182380748972,0,0,0
0,1,1,0,1.1180693133915935,1,2,1,2,2,2,2,2,2,2,1,0,1.6956999654596656,2.032211215482843,1.7737289970356898,1,0,0
0,0,1,0,-1.0008993990172337,1,2,1,0,0,0,2,0,2,0,1,2,0.8387269476645961,-0.6847589928733543,0.7625902246276854,1,1,1
1,1,0,0,0.9958211184449304,1,2,1,0,2,0,2,2,2,0,1,0,1.3253414713350526,1.5874730576662168,1.3949767496685086,1,0,0
0,0,1,0,-0.2674102293372549,1,0,0,0,2,0,2,2,2,0,1,2,0.2674116024678828,-0.1504535278152358,0.4332447708670172,0,0,0
1,0,1,0,1.158818711707148,1,2,0,0,2,2,0,2,2,2,0,0,0.5281572687349877,1.156139231895055,0.6617253083796489,0,0,0
0,0,0,0,-1.1231475939638966,1,2,1,0,0,0,0,0,0,0,0,2,0.3521124239941396,-0.8347336915787484,0.253574251934104,0,0,1
0,1,0,1,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,2,0.1993187851624607,-0.9804233988925598,-0.7799099640526853,0,0,1
1,0,1,1,-1.041648797332788,0,1,0,2,0,0,2,0,0,0,1,2,-1.0130655229584713,-0.8889003776313193,-0.7993389219389805,0,0,0
1,0,0,0,0.5475777369738324,1,0,2,1,1,1,1,1,1,2,0,0,-1.4930368449405935,-0.6152102864407429,-1.3135644758500515,0,0,0
0,0,0,0,1.4440644999160286,1,2,1,2,2,0,2,2,2,2,0,1,1.5030471164979835,2.187547647006423,1.5105907772958498,1,0,0
0,0,0,0,0.9958211184449304,1,2,1,2,2,2,0,2,2,2,1,0,1.5927303392904908,1.8296519813925396,1.7058682848624969,1,0,0
0,0,0,0,0.832823525182713,1,2,1,2,2,2,0,0,0,0,0,2,0.8569957523075141,1.151173036743785,1.0405493040021447,1,0,0
0,0,0,0,0.5475777369738324,1,2,1,0,2,2,0,0,2,1,1,2,0.9682693805871068,0.9258264381761924,1.1277047516670726,1,0,0
0,1,0,0,-1.0008993990172337,1,2,1,0,0,0,0,0,2,0,0,2,0.6709861050341659,-0.7058543351088383,0.5880704625613149,0,0,1
1,0,1,1,0.3030813470805062,1,0,1,0,0,2,0,2,0,1,1,2,0.6660037037679153,0.4631352651445766,0.736616221421771,0,0,1
1,0,0,1,-0.2674102293372549,0,1,0,0,2,0,0,2,0,1,1,0,-0.832038276951373,-0.5617028298330309,-0.7008306968663611,0,0,0
1,1,1,1,1.1180693133915935,1,2,1,2,2,0,0,0,2,0,1,2,0.9383749729896044,1.526208667923999,1.1561060624400468,1,0,0
0,1,1,1,-0.8786512040705705,1,2,1,0,0,2,0,0,0,0,1,1,0.4351524450983131,-0.6315372023584145,0.4167774981789839,0,0,1
0,1,0,0,-0.6749042124927986,1,2,1,0,0,0,0,2,2,0,1,2,1.0430053995808628,-0.3167111938086442,1.1020161907887565,1,0,1
0,1,0,0,0.0585849571871799,0,1,0,0,2,2,0,2,2,0,1,2,-0.2906173393521624,-0.2355161005168594,-0.2905222705510328,0,0,0
1,0,1,0,0.5883271352893868,1,0,2,1,1,1,1,1,1,2,0,3,-1.5063232483172613,-0.5839628107544322,-1.2781775191085851,0,0,0
1,0,1,1,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,3,0.1627811758766246,-0.9809068338187896,-0.7979073145157797,0,0,1
0,1,1,0,1.2403175083382567,1,2,1,0,2,2,0,2,2,0,1,2,1.2788390595167152,1.8359805840631844,1.3712847046525345,1,0,0
0,1,0,0,1.607062093178246,1,2,1,2,2,2,2,0,2,2,1,0,1.408381492439226,2.393842514617593,1.5318418585075648,1,0,0
0,0,0,0,0.3030813470805062,1,0,2,1,1,1,1,1,1,2,1,0,-1.4747680402976753,-0.648039912794715,-1.2812818292817745,0,0,0
1,0,0,0,-1.163896992279451,1,2,1,0,0,0,0,0,0,0,1,2,0.3105924134420529,-0.8950092371536783,-0.2049764228952848,0,0,1
1,0,1,1,-1.1231475939638966,1,2,1,2,0,2,0,0,0,0,1,2,0.6477348991249973,-0.8122100188794035,0.5330785583685261,0,0,1
1,0,1,0,1.5663126948626918,1,2,1,2,2,2,2,2,2,2,1,0,1.6973607658817491,2.6407459160320705,1.8354095588614652,1,0,0
1,0,0,0,-1.2046463905950056,1,0,1,0,0,0,0,0,0,0,1,3,0.1760675792532921,-0.9147641461846158,-0.1385498384587726,0,0,1
0,0,1,0,-1.2046463905950056,1,2,1,0,0,0,0,0,0,0,1,2,0.360416426104557,-0.8988547422486883,0.1575883827976004,0,0,1
1,0,0,0,-0.2266608310217006,1,0,2,1,1,1,1,1,1,1,0,3,-1.4847328428301765,-0.7501106051736974,-1.246146520367721,0,0,0
0,0,1,0,0.3438307453960605,1,0,2,1,1,1,1,1,1,2,0,1,-1.473107239875592,-0.6268346989850878,-1.2594108013908456,0,0,0
0,0,0,0,-1.0823981956483424,1,2,1,0,0,0,0,0,0,0,1,3,0.2939844092212182,-0.8352610751346355,-0.0656255093096105,0,0,1
1,0,0,0,-1.2046463905950056,1,0,1,0,0,2,2,2,0,0,1,3,0.8254405442879281,-0.9041945007520452,0.0581939245582374,0,0,1
0,0,1,0,1.1180693133915935,1,2,1,2,2,0,0,0,2,0,1,1,0.9666085801650228,1.3949560854525966,0.9959001394652872,1,0,0
1,1,1,0,0.9958211184449304,1,2,1,0,2,0,0,0,2,0,1,2,0.8254405442879281,1.152996904874561,0.8372281393921702,0,0,0
1,0,0,0,-0.2674102293372549,1,2,1,0,0,2,0,2,2,0,1,2,1.107776616042118,0.0938129558198061,1.1068425747315236,1,0,1
